gene_id,s_dmso,s_drb_1,s_flavopiridol_2,s_triptolide_3
AALF026097,63,17,13,9
AALF026098,25,6,2,16
AALF026099,447,464,218,104
AALF026100,2,3,0,4
AALF026102,0,0,0,0
AALF026104,0,0,0,0
AALF026105,11,17,7,17
AALF026106,75,13,9,8
AALF026108,245,298,219,309
AALF026109,171,105,65,117
AALF026110,0,0,0,0
AALF026111,29,13,1,7
AALF026112,0,0,0,0
AALF026115,0,0,0,0
AALF026116,39,8,9,7
AALF026124,180,213,144,194
AALF026125,498,601,395,528
AALF026126,64,51,25,4
AALF026127,9,2,5,2
AALF026128,25,23,15,27
AALF026129,69,43,32,49
AALF026130,16,8,5,7
AALF026131,367,228,171,152
AALF026132,197,138,94,63
AALF026139,0,0,0,0
AALF026140,0,0,0,0
AALF026141,0,0,0,0
AALF026142,0,0,0,0
AALF026143,0,11,9,12
AALF026144,0,0,0,0
AALF026147,0,0,0,0
AALF026150,0,0,0,0
AALF026151,0,0,0,0
AALF026152,148,88,48,58
AALF026153,2,1,1,0
AALF026154,46,10,6,0
AALF026155,727,891,658,812
AALF026156,0,0,0,0
AALF026157,0,0,0,0
AALF026158,11,6,3,2
AALF026159,0,0,0,0
AALF026160,0,1,0,0
AALF026167,57,120,86,91
AALF026168,456,145,113,78
AALF026169,30,34,18,28
AALF026170,1058,1095,868,1112
AALF026175,0,0,0,0
AALF026176,0,0,0,0
AALF026184,0,0,0,0
AALF026185,0,0,0,0
AALF026186,0,0,0,0
AALF026189,264,226,165,162
AALF026190,84,63,44,51
AALF026191,47,13,2,1
AALF026192,22,9,2,7
AALF026193,129,58,31,10
AALF026194,0,0,0,0
AALF026195,1,0,0,0
AALF026196,1,0,0,0
AALF026197,14,10,7,23
AALF026198,0,0,0,0
AALF026199,0,0,0,0
AALF026201,0,0,0,0
AALF026202,0,0,0,0
AALF026203,31,32,29,27
AALF026205,15,42,23,2
AALF026206,6,6,2,1
AALF026207,0,0,0,0
AALF026208,278,148,126,53
AALF026209,89,57,47,2
AALF026210,0,0,0,0
AALF026211,0,0,0,0
AALF026212,44,60,28,10
AALF026213,0,1,0,0
AALF026214,0,0,0,0
AALF026215,2,2,0,0
AALF026216,121,45,48,30
AALF026217,110,36,12,36
AALF026218,1,3,0,0
AALF026219,23,17,14,2
AALF026220,11,7,3,0
AALF026221,0,0,0,0
AALF026222,0,0,0,0
AALF026223,0,0,0,0
AALF026224,161,191,128,163
AALF026225,40,41,21,42
AALF026226,0,0,0,2
AALF026228,0,0,0,1
AALF026230,23,2,3,3
AALF026239,0,0,0,0
AALF026252,0,0,0,0
AALF026253,7,0,1,0
AALF026254,1176,1520,1117,1433
AALF026256,101,75,52,48
AALF026257,55,47,25,17
AALF026258,405,286,208,103
AALF026259,860,590,355,538
AALF026260,93,28,38,35
AALF026261,0,0,0,0
AALF026262,177,41,29,20
AALF026263,4,1,1,0
AALF026268,35,0,2,4
AALF026269,416,256,142,167
AALF026270,240,118,122,27
AALF026271,0,0,0,0
AALF026272,0,3,0,1
AALF026286,221,427,307,319
AALF026287,18,7,8,6
AALF026288,23,13,17,5
AALF026289,101,75,56,67
AALF026290,0,0,0,0
AALF026292,173,46,26,26
AALF026293,257,185,114,94
AALF026302,0,0,0,0
AALF026303,0,0,0,0
AALF026316,610,472,359,445
AALF026317,490,89,84,97
AALF026318,190,110,144,159
AALF026319,1,0,1,0
AALF026320,0,0,0,0
AALF026321,11,3,7,4
AALF026322,171,136,87,56
AALF026323,0,0,0,0
AALF026324,0,0,0,0
AALF026325,0,0,0,0
AALF026326,77,78,72,32
AALF026327,0,0,0,0
AALF026333,0,0,0,0
AALF026334,0,0,0,0
AALF026335,0,0,0,0
AALF026342,1244,1195,870,1163
AALF026343,4,1,0,0
AALF026344,132,54,24,20
AALF026345,99,80,62,72
AALF026346,26,17,16,21
AALF026347,20,5,2,7
AALF026348,1,0,0,0
AALF026353,4,3,2,6
AALF026354,0,0,0,1
AALF026355,0,0,0,0
AALF026356,0,0,0,0
AALF026357,207,463,255,362
AALF026358,0,0,0,0
AALF026359,0,0,0,0
AALF026361,1,0,0,0
AALF026362,317,145,63,97
AALF026363,158,50,77,103
AALF026364,111,173,120,128
AALF026366,0,0,0,0
AALF026367,4,0,0,2
AALF026368,331,122,81,89
AALF026369,0,0,0,0
AALF026370,223,167,130,139
AALF026371,516,348,241,284
AALF026372,0,0,0,0
AALF026373,0,0,0,0
AALF026375,272,274,210,146
AALF026382,113,43,24,19
AALF026383,0,0,0,0
AALF026384,0,0,0,0
AALF026387,1,1,0,0
AALF026396,52,13,8,6
AALF026397,20,27,22,29
AALF026398,0,0,0,1
AALF026399,1235,776,806,766
AALF026400,0,0,0,0
AALF026401,66,36,27,15
AALF026402,12,0,0,3
AALF026415,2,2,0,1
AALF026416,118,50,17,9
AALF026417,97,27,25,10
AALF026418,3,2,2,0
AALF026419,685,649,547,704
AALF026420,0,0,0,0
AALF026421,0,0,0,0
AALF026423,478,778,261,104
AALF026424,0,4,16,9
AALF026427,0,0,0,0
AALF026428,149,128,144,163
AALF026429,52,32,18,19
AALF026430,237,66,82,76
AALF026431,0,0,0,0
AALF026432,274,83,62,16
AALF026433,15,1,1,2
AALF026434,0,0,0,3
AALF026435,0,0,0,0
AALF026441,65,12,14,6
AALF026442,0,0,0,0
AALF026443,1,3,1,3
AALF026444,0,0,0,0
AALF026445,0,0,0,0
AALF026446,0,0,0,0
AALF026447,0,0,0,0
AALF026448,0,0,0,0
AALF026449,0,0,0,0
AALF026450,0,0,0,0
AALF026451,1,0,0,0
AALF026452,0,0,0,0
AALF026453,0,2,3,1
AALF026454,39,9,7,20
AALF026455,0,0,0,0
AALF026461,0,0,0,0
AALF026462,19,1,1,4
AALF026464,30,14,7,22
AALF026465,0,0,0,0
AALF026466,35,25,29,31
AALF026468,206,131,163,135
AALF026469,13,4,4,0
AALF026471,86,36,30,24
AALF026472,1063,1428,1060,1086
AALF026478,0,0,0,0
AALF026480,0,0,0,0
AALF026481,0,0,0,0
AALF026482,0,0,0,0
AALF026483,57,26,29,35
AALF026484,0,0,0,0
AALF026485,243,116,114,79
AALF026491,0,0,0,0
AALF026493,0,5,3,1
AALF026494,81,45,28,7
AALF026495,27,10,8,2
AALF026496,43,44,12,4
AALF026497,217,46,40,44
AALF026498,1,0,0,0
AALF026509,0,0,0,0
AALF026510,0,0,0,0
AALF026511,0,0,0,0
AALF026512,495,210,161,235
AALF026513,96,40,20,24
AALF026514,412,443,324,460
AALF026515,338,70,38,14
AALF026516,50,18,12,1
AALF026517,2927,2867,2137,2684
AALF026518,61,23,11,34
AALF026519,36,15,3,6
AALF026520,187,120,68,96
AALF026521,0,0,0,0
AALF026522,183,164,151,158
AALF026524,0,0,0,0
AALF026525,160,62,62,72
AALF026526,36,6,2,1
AALF026527,100,73,35,45
AALF026529,31,19,22,25
AALF026530,24,19,15,21
AALF026531,71,11,7,19
AALF026532,0,0,0,0
AALF026534,0,0,0,0
AALF026535,0,0,0,0
AALF026536,37,20,23,19
AALF026537,0,0,0,0
AALF026538,0,0,0,0
AALF026539,0,0,0,0
AALF026540,0,0,0,0
AALF026541,0,0,0,0
AALF026542,32,22,15,23
AALF026543,0,0,0,0
AALF026544,0,0,0,0
AALF026551,0,0,0,0
AALF026554,0,3,0,0
AALF026555,0,0,0,0
AALF026556,0,0,0,0
AALF026557,194,52,37,40
AALF026560,0,0,0,0
AALF026561,1,3,2,1
AALF026563,39,12,17,19
AALF026564,41,16,23,7
AALF026566,83,21,22,14
AALF026570,26,14,3,19
AALF026571,58,17,25,7
AALF026572,23,18,2,2
AALF026573,0,0,0,0
AALF026574,1,1,1,3
AALF026576,92,45,33,4
AALF026577,68,83,51,75
AALF026578,2,1,4,0
AALF026579,0,0,3,0
AALF026580,128,47,15,7
AALF026581,1369,2097,1435,1932
AALF026582,1,0,0,1
AALF026583,4,5,3,10
AALF026590,17,3,12,11
AALF026591,278,50,45,33
AALF026592,365,321,208,273
AALF026593,132,25,13,3
AALF026594,437,442,299,403
AALF026595,32,5,3,2
AALF026598,41,38,22,36
AALF026599,3,1,3,0
AALF026600,201,151,145,136
AALF026601,10,13,7,15
AALF026602,31,5,1,6
AALF026603,40,11,14,11
AALF026604,156,58,31,42
AALF026609,8,8,1,4
AALF026610,0,0,0,0
AALF026625,0,0,0,0
AALF026628,0,0,0,0
AALF026635,3,0,0,1
AALF026636,0,0,0,0
AALF026637,0,0,0,0
AALF026638,0,0,0,0
AALF026640,122,89,48,56
AALF026641,1,0,0,0
AALF026642,0,0,0,0
AALF026643,0,0,0,0
AALF026644,0,0,0,0
AALF026645,0,1,0,0
AALF026646,0,0,0,0
AALF026647,71,26,15,16
AALF026648,20,9,5,2
AALF026649,0,0,0,1
AALF026651,0,0,0,0
AALF026653,48,3,4,1
AALF026654,1,2,3,2
AALF026655,0,0,0,2
AALF026656,0,0,0,0
AALF026657,9,9,14,16
AALF026658,514,864,622,750
AALF026661,0,0,0,0
AALF026662,247,174,125,135
AALF026663,1,0,0,0
AALF026668,0,0,0,0
AALF026669,0,0,0,0
AALF026670,0,12,16,8
AALF026672,17,27,18,19
AALF026673,7,4,3,6
AALF026674,19,19,7,2
AALF026676,433,288,189,270
AALF026677,25,5,4,2
AALF026678,28,12,5,4
AALF026680,1,4,1,1
AALF026681,0,0,0,0
AALF026682,2488,3740,2513,3453
AALF026683,3,2,1,1
AALF026684,0,0,0,0
AALF026685,0,0,0,0
AALF026686,0,0,0,0
AALF026693,96,55,43,54
AALF026694,280,99,48,45
AALF026695,94,38,4,8
AALF026698,124,58,65,65
AALF026699,10,20,17,30
AALF026700,16,25,9,22
AALF026702,0,0,0,0
AALF026703,0,0,0,0
AALF026704,0,0,0,0
AALF026705,634,740,502,687
AALF026710,1,1,0,0
AALF026714,7,6,2,2
AALF026715,0,0,0,0
AALF026717,25,3,0,4
AALF026718,0,0,0,0
AALF026719,14,1,0,0
AALF026720,0,0,0,0
AALF026725,10,5,1,13
AALF026726,0,0,0,0
AALF026727,93,17,12,3
AALF026728,114,39,36,83
AALF026729,202,72,67,31
AALF026730,0,0,0,0
AALF026731,0,1,0,0
AALF026732,0,0,0,0
AALF026733,0,0,0,0
AALF026734,0,0,1,0
AALF026743,3,4,2,4
AALF026746,0,0,0,0
AALF026751,3,0,0,0
AALF026756,3,4,12,12
AALF026758,0,0,0,0
AALF026759,26,45,32,46
AALF026760,5,2,0,7
AALF026761,0,0,0,2
AALF026762,2,2,3,0
AALF026763,0,0,0,0
AALF026764,7,8,5,3
AALF026766,0,0,0,0
AALF026774,0,0,0,0
AALF026777,1,0,1,0
AALF026778,18,0,2,0
AALF026779,0,0,0,0
AALF026781,0,0,0,0
AALF026782,0,0,0,0
AALF026783,0,0,0,0
AALF026785,162,71,44,28
AALF026786,188,107,69,109
AALF026789,0,0,0,0
AALF026790,0,0,0,0
AALF026791,0,0,0,0
AALF026792,0,0,0,0
AALF026793,0,0,0,0
AALF026794,0,0,0,0
AALF026799,0,0,0,0
AALF026801,436,191,125,26
AALF026802,0,0,0,0
AALF026803,0,0,0,0
AALF026804,0,0,0,0
AALF026805,0,0,0,0
AALF026806,0,0,0,1
AALF026807,20,23,8,0
AALF026812,31,33,10,4
AALF026813,107,144,104,166
AALF026814,2,0,0,0
AALF026815,18,20,22,27
AALF026816,2,0,2,3
AALF026818,11,6,7,7
AALF026819,59,41,25,36
AALF026820,0,0,0,1
AALF026821,8,8,9,10
AALF026822,141,38,39,24
AALF026823,0,1,0,0
AALF026824,0,0,0,0
AALF026830,0,0,0,0
AALF026831,0,0,0,0
AALF026832,0,0,0,0
AALF026849,85,23,12,16
AALF026850,2,3,0,0
AALF026851,326,240,167,208
AALF026852,0,0,0,0
AALF026853,0,0,0,0
AALF026854,0,0,0,0
AALF026855,0,0,0,0
AALF026856,0,0,0,0
AALF026862,257,83,65,73
AALF026863,2,0,2,1
AALF026867,8,1,0,3
AALF026868,0,0,0,0
AALF026869,96,0,3,13
AALF026874,0,0,0,0
AALF026875,0,0,0,0
AALF026876,0,0,0,0
AALF026877,0,0,0,0
AALF026881,0,0,0,0
AALF026882,69,56,37,63
AALF026885,2,0,0,0
AALF026887,17,25,5,5
AALF026888,22,21,11,7
AALF026894,0,0,0,0
AALF026896,32,14,9,22
AALF026897,40,15,5,17
AALF026898,0,0,0,0
AALF026899,6,6,5,7
AALF026900,26,26,54,6
AALF026901,16,36,18,24
AALF026903,10,1,7,1
AALF026904,3,1,1,3
AALF026905,2,1,2,4
AALF026911,52,30,22,0
AALF026912,0,0,1,0
AALF026913,0,0,0,0
AALF026921,0,0,0,0
AALF026924,67,90,109,25
AALF026933,51,244,188,224
AALF026937,0,0,0,0
AALF026938,0,0,0,0
AALF026939,1,0,0,0
AALF026942,526,498,505,495
AALF026944,0,0,0,0
AALF026945,5,3,1,4
AALF026946,0,0,0,0
AALF026950,13,1,0,0
AALF026951,10,0,2,1
AALF026952,8,0,1,0
AALF026953,0,0,0,0
AALF026954,0,0,0,0
AALF026955,75,85,49,92
AALF026956,43,44,26,23
AALF026958,170,208,102,176
AALF026959,306,62,68,25
AALF026960,105,26,9,2
AALF026961,0,0,0,0
AALF026962,5,11,8,3
AALF026963,56,29,20,1
AALF026964,1,0,0,0
AALF026965,105,14,20,17
AALF026966,949,1313,489,61
AALF026967,0,0,0,0
AALF026968,0,0,0,0
AALF026969,2970,1334,682,1002
AALF026970,15,2,4,1
AALF026971,1225,616,454,567
AALF026972,49,14,19,12
AALF026974,136,185,160,162
AALF026975,0,0,0,0
AALF026977,249,57,75,14
AALF026978,0,0,0,0
AALF026982,313,127,82,94
AALF026984,0,0,0,0
AALF026986,4,1,2,0
AALF026987,101,104,71,122
AALF026988,13,2,3,3
AALF026989,3,1,0,1
AALF026990,0,0,0,0
AALF026991,14,8,2,2
AALF026992,613,222,152,173
AALF026993,714,720,564,693
AALF026995,7,4,6,1
AALF026997,0,0,0,0
AALF027007,12,14,4,10
AALF027008,3,4,1,0
AALF027009,0,0,0,0
AALF027010,124,32,28,19
AALF027011,101,62,63,43
AALF027012,0,0,0,0
AALF027013,0,0,0,0
AALF027014,6,14,7,6
AALF027015,141,126,100,144
AALF027016,24,8,3,9
AALF027023,129,157,111,120
AALF027024,1,0,0,4
AALF027025,1,3,0,0
AALF027026,0,2,0,2
AALF027027,0,0,0,0
AALF027028,0,0,0,0
AALF027029,0,0,0,0
AALF027031,0,0,0,0
AALF027033,0,0,0,0
AALF027034,7,1,5,6
AALF027035,0,0,0,0
AALF027036,1,3,0,1
AALF027037,0,2,0,0
AALF027038,0,0,0,0
AALF027039,0,0,1,1
AALF027040,82,19,5,13
AALF027041,176,67,44,47
AALF027043,0,0,0,1
AALF027049,3,0,1,0
AALF027050,14,17,9,28
AALF027051,0,0,0,0
AALF027052,0,0,2,0
AALF027053,140,184,156,175
AALF027054,2,8,2,5
AALF027055,6,0,3,3
AALF027056,5,4,8,2
AALF027058,7,2,1,2
AALF027059,0,0,0,0
AALF027060,69,42,26,20
AALF027067,32,56,29,52
AALF027068,10,5,4,0
AALF027071,0,0,1,0
AALF027072,0,0,0,0
AALF027073,0,0,0,0
AALF027074,0,0,1,2
AALF027078,0,0,0,0
AALF027079,12,9,6,5
AALF027080,45,47,41,58
AALF027081,148,31,20,33
AALF027083,57,20,26,33
AALF027084,2,0,0,1
AALF027085,1,2,3,2
AALF027089,8,20,8,2
AALF027090,0,0,0,0
AALF027094,5,2,4,4
AALF027095,84,4,1,2
AALF027096,0,0,0,0
AALF027097,3,0,1,1
AALF027098,0,0,0,0
AALF027100,179,106,74,84
AALF027101,38,38,35,15
AALF027107,0,0,0,0
AALF027114,0,0,1,0
AALF027115,450,471,255,407
AALF027117,5,0,0,0
AALF027118,10,2,2,1
AALF027119,0,0,1,0
AALF027120,0,0,0,0
AALF027123,117,133,123,123
AALF027125,309,189,130,238
AALF027126,38,15,7,19
AALF027127,59,8,13,8
AALF027128,0,0,0,0
AALF027129,2,0,0,0
AALF027130,91,49,70,62
AALF027131,50,24,21,21
AALF027132,115,44,26,18
AALF027133,32,15,4,10
AALF027134,23,6,7,1
AALF027135,0,0,0,0
AALF027136,0,0,0,0
AALF027137,3,1,2,0
AALF027139,0,1,1,0
AALF027140,0,0,0,0
AALF027141,0,0,0,0
AALF027142,0,0,0,0
AALF027143,350,493,391,415
AALF027144,35,6,6,3
AALF027145,24,4,5,6
AALF027146,0,0,0,0
AALF027155,0,0,0,0
AALF027156,0,0,0,2
AALF027157,0,0,0,0
AALF027158,0,0,1,0
AALF027164,0,0,0,0
AALF027165,18,4,0,1
AALF027166,35,11,7,10
AALF027167,206,91,87,48
AALF027168,440,187,109,170
AALF027170,2,0,0,0
AALF027171,0,0,0,0
AALF027172,0,0,0,0
AALF027176,0,0,0,0
AALF027177,2,2,0,6
AALF027178,112,142,104,206
AALF027179,0,0,0,0
AALF027185,2982,5769,3714,5664
AALF027187,563,471,404,411
AALF027188,36,22,5,0
AALF027189,54,21,14,22
AALF027190,40,25,19,24
AALF027191,13,6,6,6
AALF027200,1679,1590,1122,1526
AALF027201,3,0,0,0
AALF027202,0,0,0,0
AALF027203,0,0,0,0
AALF027205,0,0,0,0
AALF027206,0,0,0,0
AALF027208,0,0,0,0
AALF027210,0,0,0,0
AALF027211,0,3,2,0
AALF027212,82,38,24,29
AALF027213,38,17,7,6
AALF027219,553,389,231,371
AALF027220,79,9,19,5
AALF027221,103,134,119,132
AALF027222,94,5,15,4
AALF027223,5,9,9,7
AALF027224,0,0,0,0
AALF027226,2,0,2,3
AALF027228,0,0,0,0
AALF027235,0,0,2,4
AALF027236,2,0,1,0
AALF027237,3,10,3,0
AALF027238,2,7,6,7
AALF027239,40,60,16,19
AALF027240,0,0,0,0
AALF027245,0,0,0,0
AALF027246,237,32,12,6
AALF027254,0,0,1,0
AALF027255,0,0,0,0
AALF027256,1,4,0,0
AALF027257,22,7,4,3
AALF027258,26,18,12,6
AALF027259,12,17,6,16
AALF027260,33,22,5,4
AALF027261,54,42,22,19
AALF027262,40,38,28,18
AALF027265,537,397,279,367
AALF027266,66,8,17,32
AALF027267,49,5,15,11
AALF027268,0,0,0,0
AALF027269,11,10,6,5
AALF027270,43,21,20,18
AALF027272,0,0,0,0
AALF027273,290,88,20,48
AALF027274,952,104,52,109
AALF027275,39,17,14,7
AALF027276,0,0,0,2
AALF027281,102,37,52,43
AALF027282,0,0,0,0
AALF027283,425,255,179,254
AALF027285,244,85,43,17
AALF027286,65,12,7,1
AALF027287,0,0,0,0
AALF027288,231,159,113,117
AALF027289,127,58,21,15
AALF027300,8,3,0,3
AALF027301,40,5,3,5
AALF027304,0,0,0,0
AALF027305,0,0,0,0
AALF027307,37,2,1,7
AALF027309,222,73,119,101
AALF027310,13,27,17,23
AALF027311,156,33,18,9
AALF027312,79,20,27,24
AALF027313,10,2,0,3
AALF027330,0,0,0,0
AALF027331,0,0,0,0
AALF027346,0,0,0,0
AALF027348,432,301,121,196
AALF027349,335,304,206,263
AALF027350,0,0,3,0
AALF027351,0,0,0,0
AALF027360,242,233,138,171
AALF027364,339,319,247,154
AALF027365,118,43,15,24
AALF027366,0,0,3,2
AALF027367,929,644,515,572
AALF027368,0,0,0,2
AALF027369,0,0,0,0
AALF027379,38,13,9,8
AALF027380,60,48,59,46
AALF027384,0,0,0,0
AALF027385,55,47,44,40
AALF027386,0,0,0,0
AALF027387,0,0,0,0
AALF027388,0,0,0,0
AALF027395,0,0,0,0
AALF027396,1,13,9,4
AALF027397,198,224,141,193
AALF027398,91,87,33,8
AALF027399,0,0,1,0
AALF027402,1,0,0,0
AALF027403,13,19,30,25
AALF027404,1,0,0,0
AALF027411,0,0,0,0
AALF027412,0,0,0,0
AALF027413,1446,1296,994,1004
AALF027414,31,65,50,74
AALF027415,27,49,42,67
AALF027416,95,125,76,82
AALF027420,49,16,10,7
AALF027421,63,47,27,8
AALF027422,336,326,219,289
AALF027423,0,0,0,0
AALF027424,0,1,0,3
AALF027429,14,13,3,2
AALF027430,113,134,83,107
AALF027431,241,169,93,116
AALF027432,5,0,2,0
AALF027433,121,111,106,128
AALF027434,1288,1656,1124,1400
AALF027435,24,4,1,0
AALF027436,17,6,10,4
AALF027437,0,1,0,1
AALF027440,0,0,0,0
AALF027441,13,6,2,5
AALF027442,0,0,0,0
AALF027444,0,0,0,0
AALF027445,293,148,111,97
AALF027446,2,0,1,3
AALF027447,11,5,0,1
AALF027448,95,14,12,13
AALF027449,64,15,9,0
AALF027460,1260,1485,1114,1493
AALF027465,44,25,17,38
AALF027466,49,57,56,0
AALF027467,0,0,0,0
AALF027468,0,0,0,0
AALF027480,0,0,0,0
AALF027481,1,0,0,0
AALF027482,0,0,0,0
AALF027483,0,0,0,0
AALF027484,1,1,0,0
AALF027485,39,3,5,10
AALF027486,29,47,21,6
AALF027492,0,0,0,0
AALF027498,11,21,11,13
AALF027499,140,43,38,13
AALF027507,2,1,0,0
AALF027509,17,3,2,0
AALF027510,57,3,7,3
AALF027511,112,13,20,0
AALF027512,1,0,0,0
AALF027513,12,3,3,7
AALF027514,12,1,2,0
AALF027515,0,0,0,0
AALF027516,37,37,32,30
AALF027517,47,47,19,16
AALF027518,5,18,7,3
AALF027519,3,9,3,0
AALF027520,0,0,0,0
AALF027523,531,583,468,617
AALF027524,10,16,16,14
AALF027525,60,18,15,10
AALF027526,0,0,2,0
AALF027527,0,0,0,0
AALF027528,4,20,6,5
AALF027530,0,0,0,0
AALF027531,142,146,106,140
AALF027532,53,69,20,35
AALF027533,0,0,0,0
AALF027537,335,202,144,147
AALF027539,115,55,31,15
AALF027544,211,37,28,24
AALF027545,822,878,666,912
AALF027546,0,0,0,0
AALF027547,9,16,4,5
AALF027548,0,0,0,0
AALF027549,0,0,0,0
AALF027550,34,8,6,3
AALF027551,6,0,0,4
AALF027552,261,448,324,476
AALF027554,99,49,42,62
AALF027555,0,0,0,0
AALF027556,0,0,0,0
AALF027557,0,0,0,0
AALF027558,4,6,1,1
AALF027560,0,0,0,0
AALF027569,10,3,3,5
AALF027570,8,0,0,0
AALF027571,0,4,4,2
AALF027573,789,374,281,212
AALF027575,58,77,57,55
AALF027578,5,4,0,2
AALF027579,44,8,6,0
AALF027580,115,31,23,9
AALF027582,47,55,36,45
AALF027584,1,4,1,10
AALF027585,14,18,16,25
AALF027586,0,0,0,0
AALF027589,25,27,12,31
AALF027590,0,1,0,0
AALF027594,9,6,0,0
AALF027595,0,0,0,0
AALF027596,10,10,11,7
AALF027597,142,164,120,153
AALF027598,75,18,7,11
AALF027599,170,47,29,14
AALF027615,0,0,0,0
AALF027616,0,0,0,0
AALF027617,0,0,0,0
AALF027618,0,0,0,0
AALF027619,0,0,0,0
AALF027620,0,0,0,0
AALF027621,0,0,0,0
AALF027622,0,0,0,0
AALF027623,0,0,0,0
AALF027624,0,0,0,0
AALF027625,0,0,0,0
AALF027627,9,3,2,5
AALF027632,50,16,16,12
AALF027633,14,2,0,3
AALF027634,63,55,34,31
AALF027635,94,55,35,24
AALF027636,0,0,0,0
AALF027637,0,0,0,0
AALF027638,235,116,102,122
AALF027639,0,0,0,0
AALF027640,0,0,0,0
AALF027641,58,42,15,16
AALF027642,891,443,284,571
AALF027643,1,1,2,2
AALF027644,17,2,1,0
AALF027645,2401,2364,1631,1853
AALF027646,10,0,4,7
AALF027647,3,0,0,1
AALF027648,12,7,3,0
AALF027649,14,3,3,1
AALF027650,0,0,0,0
AALF027651,47,25,14,25
AALF027652,68,15,10,20
AALF027658,1,0,3,4
AALF027659,0,0,0,0
AALF027660,0,0,0,0
AALF027661,3,25,11,10
AALF027662,4,2,0,4
AALF027668,134,76,70,65
AALF027669,59,19,9,18
AALF027670,0,0,0,0
AALF027671,0,0,0,0
AALF027672,11,2,0,0
AALF027673,0,0,0,0
AALF027674,0,0,0,0
AALF027679,41,15,12,6
AALF027687,2,1,1,4
AALF027688,0,0,0,0
AALF027689,0,0,0,0
AALF027690,0,0,0,0
AALF027691,180,77,126,154
AALF027692,84,45,31,28
AALF027700,78,81,64,77
AALF027701,125,34,30,36
AALF027703,2,3,1,3
AALF027704,89,40,37,43
AALF027705,0,0,0,0
AALF027706,0,0,0,0
AALF027707,12,2,3,1
AALF027708,309,93,68,100
AALF027709,0,0,0,0
AALF027713,142,66,52,53
AALF027714,338,162,102,115
AALF027715,4,0,1,1
AALF027716,5,2,2,0
AALF027717,636,316,160,269
AALF027718,24,28,6,22
AALF027719,165,39,35,52
AALF027720,27,21,10,3
AALF027722,184,55,66,15
AALF027723,107,150,75,2
AALF027724,1223,1743,1283,1685
AALF027725,44,28,13,4
AALF027727,216,39,27,30
AALF027728,145,76,14,29
AALF027729,30,0,1,2
AALF027730,252,178,185,231
AALF027736,435,430,302,384
AALF027741,0,0,0,0
AALF027742,0,0,0,0
AALF027743,0,0,0,0
AALF027744,0,0,0,0
AALF027745,13,10,4,19
AALF027746,134,53,40,63
AALF027749,338,198,101,122
AALF027750,139,82,51,32
AALF027751,1855,1552,1135,1571
AALF027756,0,0,0,0
AALF027757,0,0,0,0
AALF027758,0,0,0,0
AALF027760,23,9,8,3
AALF027761,354,511,336,407
AALF027762,7,8,9,10
AALF027763,0,0,0,0
AALF027764,2,1,0,0
AALF027775,0,0,0,0
AALF027776,0,0,0,0
AALF027782,0,0,0,0
AALF027783,0,0,0,0
AALF027785,0,0,0,0
AALF027786,168,48,40,21
AALF027787,11,5,6,5
AALF027788,0,0,0,0
AALF027789,0,0,0,0
AALF027790,0,0,0,0
AALF027791,0,0,0,0
AALF027792,0,0,0,0
AALF027793,309,340,278,385
AALF027794,57,35,18,16
AALF027795,115,175,125,132
AALF027796,26,6,6,6
AALF027797,0,0,0,0
AALF027798,5,9,2,0
AALF027799,0,0,0,0
AALF027803,0,0,0,0
AALF027804,4,0,4,2
AALF027813,0,0,0,0
AALF027814,143,59,54,32
AALF027815,0,0,0,2
AALF027816,56,33,28,20
AALF027817,207,374,244,325
AALF027818,30,7,6,7
AALF027819,7,4,4,1
AALF027820,179,183,83,52
AALF027821,4,2,3,3
AALF027822,0,1,0,0
AALF027823,0,0,0,0
AALF027824,1,0,0,2
AALF027825,0,0,0,0
AALF027826,0,0,0,0
AALF027827,0,0,0,0
AALF027828,0,0,0,0
AALF027829,0,0,0,0
AALF027830,0,0,0,0
AALF027831,0,0,0,0
AALF027832,0,0,0,0
AALF027833,0,0,0,0
AALF027834,0,0,0,0
AALF027835,0,0,0,0
AALF027836,0,0,0,0
AALF027837,0,0,0,0
AALF027838,154,193,154,74
AALF027840,0,0,0,0
AALF027841,7,8,3,7
AALF027842,0,0,0,0
AALF027853,0,0,0,0
AALF027854,0,0,0,0
AALF027855,6,7,0,3
AALF027856,1,2,0,2
AALF027857,0,0,0,0
AALF027858,131,174,126,122
AALF027859,76,67,32,51
AALF027860,54,41,25,32
AALF027867,0,0,0,0
AALF027878,68,56,41,40
AALF027879,316,150,108,109
AALF027886,307,84,55,33
AALF027889,297,98,47,27
AALF027890,0,0,0,0
AALF027898,0,0,0,0
AALF027899,11,14,5,9
AALF027901,0,0,0,0
AALF027903,0,0,0,0
AALF027905,2,0,2,0
AALF027906,7,9,3,0
AALF027907,10,11,4,5
AALF027908,9,11,4,7
AALF027910,0,0,0,0
AALF027911,0,0,0,0
AALF027912,1,0,0,0
AALF027913,171,48,19,48
AALF027915,0,0,0,1
AALF027917,2,4,0,2
AALF027920,0,0,0,0
AALF027921,0,0,0,0
AALF027923,55,41,27,16
AALF027934,0,0,0,0
AALF027938,47,88,76,48
AALF027943,0,0,1,3
AALF027949,1,0,0,0
AALF027953,2,0,0,1
AALF027954,4,1,2,0
AALF027955,30,1,4,3
AALF027956,98,72,45,67
AALF027962,35,38,22,26
