gene_ID,dmso,drb,flavopiridol,triptolide
AALF021662-RA,0,0,0,1
AALF021663-RA,0,0,0,0
AALF021664-RA,4,5,0,7
AALF021665-RA,9,10,4,2
AALF021670-RA,8,12,12,18
AALF021671-RA,15,3,3,1
AALF021675-RA,10,2,1,4
AALF021676-RA,1,5,0,0
AALF021677-RA,7,5,5,5
AALF021678-RA,0,0,0,0
AALF021680-RA,1,0,0,0
AALF021681-RA,0,1,1,0
AALF021685-RA,0,0,0,0
AALF021686-RA,0,0,0,0
AALF021702-RA,2,0,0,1
AALF021705-RA,13,11,4,8
AALF021706-RA,2,6,1,1
AALF021707-RA,0,0,0,0
AALF021710-RA,3,3,5,1
AALF021725-RA,0,0,0,0
AALF021726-RA,0,0,0,0
AALF021727-RA,8,6,1,10
AALF021728-RA,5,0,0,0
AALF021729-RA,8,7,3,0
AALF021737-RA,576,936,598,850
AALF021738-RA,26,15,23,20
AALF021740-RA,11,2,5,1
AALF021741-RA,4,3,0,1
AALF021742-RA,0,0,0,1
AALF021743-RA,0,0,0,0
AALF021744-RA,16,7,2,8
AALF021745-RA,1,0,0,0
AALF021746-RA,6,3,5,1
AALF021747-RA,0,0,0,0
AALF021751-RA,0,0,2,1
AALF021752-RA,5,0,5,0
AALF021753-RA,0,0,0,0
AALF021754-RA,15,3,9,8
AALF021757-RA,0,0,0,0
AALF021759-RA,0,0,0,0
AALF021760-RA,126,145,115,113
AALF021768-RA,0,0,0,0
AALF021769-RA,0,0,0,0
AALF021770-RA,0,0,0,0
AALF021771-RA,0,0,0,0
AALF021772-RA,39,5,3,3
AALF021774-RA,0,3,0,0
AALF021775-RA,0,0,0,0
AALF021776-RA,0,0,0,0
AALF021777-RA,0,0,0,0
AALF021780-RA,1,1,2,2
AALF021781-RA,321,440,310,358
AALF021782-RA,1,0,3,9
AALF021783-RA,6,7,0,4
AALF021784-RA,0,0,0,0
AALF021785-RA,1,0,0,0
AALF021788-RA,1,2,1,0
AALF021789-RA,83,36,13,18
AALF021790-RA,27,8,6,8
AALF021791-RA,59,30,20,33
AALF021799-RA,7,2,2,2
AALF021805-RA,4,6,0,0
AALF021806-RA,0,0,0,0
AALF021807-RA,0,0,0,0
AALF021809-RA,48,46,24,15
AALF021810-RA,141,99,56,90
AALF021812-RA,17,10,6,0
AALF021815-RA,25,5,4,2
AALF021818-RA,3,2,1,2
AALF021819-RA,2,9,3,1
AALF021820-RA,12,8,2,4
AALF021821-RA,8,19,11,9
AALF021824-RA,10,2,1,0
AALF021825-RA,48,27,18,6
AALF021826-RA,0,0,0,0
AALF021827-RA,0,0,0,0
AALF021828-RA,100,158,121,140
AALF021830-RA,1,5,6,6
AALF021831-RA,1,0,0,0
AALF021832-RA,0,0,0,1
AALF021833-RA,6,0,1,5
AALF021834-RA,112,98,31,13
AALF021836-RA,16,15,15,7
AALF021837-RA,1,0,0,0
AALF021838-RA,0,1,1,0
AALF021839-RA,49,16,21,32
AALF021846-RA,0,0,0,0
AALF021847-RA,13,7,6,5
AALF021849-RA,3,3,0,0
AALF021851-RA,6,3,3,3
AALF021852-RA,0,1,0,0
AALF021853-RA,0,3,0,2
AALF021857-RA,2,0,0,0
AALF021863-RA,0,0,0,0
AALF021877-RA,0,0,0,0
AALF021880-RA,70,21,14,6
AALF021881-RA,18,8,6,0
AALF021882-RA,111,123,83,120
AALF021884-RA,57,76,51,58
AALF021885-RA,61,32,20,1
AALF021886-RA,5,5,2,0
AALF021887-RA,200,138,127,137
AALF021888-RA,1,1,4,0
AALF021895-RA,0,0,0,1
AALF021899-RA,0,0,0,0
AALF021900-RA,1,0,0,0
AALF021901-RA,0,0,0,0
AALF021902-RA,7,0,0,0
AALF021903-RA,0,0,0,0
AALF021904-RA,0,0,0,0
AALF021905-RA,3,0,1,1
AALF021906-RA,0,0,1,0
AALF021910-RA,5,3,0,1
AALF021911-RA,1,0,0,0
AALF021912-RA,3,7,1,4
AALF021913-RA,1,1,1,0
AALF021914-RA,8,7,1,1
AALF021919-RA,10,2,3,7
AALF021922-RA,1,0,0,2
AALF021923-RA,76,73,50,64
AALF021924-RA,13,6,4,5
AALF021925-RA,118,106,85,118
AALF021930-RA,5,0,5,1
AALF021931-RA,31,34,24,42
AALF021932-RA,28,32,31,29
AALF021933-RA,28,4,13,7
AALF021952-RA,2,5,0,0
AALF021953-RA,0,0,0,0
AALF021954-RA,0,0,1,0
AALF021955-RA,7,4,7,5
AALF021957-RA,0,0,0,1
AALF021958-RA,0,0,0,0
AALF021959-RA,0,0,0,0
AALF021960-RA,0,0,0,0
AALF021962-RA,1,1,1,0
AALF021973-RA,0,0,0,0
AALF021974-RA,3,0,0,0
AALF021981-RA,1,1,1,1
AALF021982-RA,0,0,0,0
AALF021983-RA,2,3,2,0
AALF021984-RA,0,0,0,0
AALF021985-RA,1849,2340,2327,2780
AALF021990-RA,0,0,0,1
AALF022001-RA,3,4,4,5
AALF022002-RA,24,1,4,10
AALF022004-RA,0,0,0,0
AALF022005-RA,0,0,0,0
AALF022006-RA,0,1,0,0
AALF022007-RA,0,0,0,0
AALF022014-RA,1,2,1,0
AALF022017-RA,0,0,1,1
AALF022018-RA,0,0,0,2
AALF022019-RA,0,0,0,1
AALF022020-RA,87,57,26,53
AALF022021-RA,0,0,0,0
AALF022022-RA,1,3,0,1
AALF022026-RA,129,86,73,83
AALF022027-RA,16,1,4,9
AALF022030-RA,440,503,344,488
AALF022033-RA,10,1,2,2
AALF022034-RA,2,0,0,0
AALF022035-RA,403,359,235,312
AALF022043-RA,19,7,11,8
AALF022044-RA,2,2,0,2
AALF022045-RA,4,3,1,0
AALF022051-RA,0,0,0,0
AALF022053-RA,0,0,0,0
AALF022054-RA,1,0,0,0
AALF022055-RA,0,0,0,1
AALF022056-RA,11,1,5,1
AALF022057-RA,4,0,0,0
AALF022067-RA,0,0,0,0
AALF022068-RA,0,0,0,0
AALF022069-RA,0,0,0,0
AALF022073-RA,0,0,0,0
AALF022074-RA,169,63,46,25
AALF022075-RA,291,328,170,126
AALF022079-RA,15,14,11,5
AALF022089-RA,14,36,22,18
AALF022095-RA,0,0,0,0
AALF022096-RA,61,14,4,18
AALF022098-RA,35,11,3,2
AALF022100-RA,1,0,1,1
AALF022101-RA,314,127,93,161
AALF022102-RA,267,485,325,419
AALF022103-RA,230,91,65,47
AALF022104-RA,1,0,0,0
AALF022105-RA,19,13,9,5
AALF022106-RA,1,0,2,0
AALF022107-RA,13,20,18,10
AALF022108-RA,13,8,9,7
AALF022109-RA,1,6,0,2
AALF022110-RA,21,14,8,8
AALF022111-RA,0,0,0,0
AALF022112-RA,5,3,0,4
AALF022119-RA,38,107,34,7
AALF022120-RA,256,313,239,286
AALF022122-RA,46,63,79,16
AALF022123-RA,14,16,5,9
AALF022128-RA,0,0,0,0
AALF022129-RA,0,0,0,0
AALF022130-RA,0,0,0,0
AALF022131-RA,0,0,0,0
AALF022132-RA,0,0,0,0
AALF022133-RA,3,0,0,0
AALF022134-RA,2,1,0,0
AALF022135-RA,0,0,0,0
AALF022137-RA,3,1,1,1
AALF022138-RA,16,19,13,20
AALF022154-RA,0,0,0,1
AALF022155-RA,4,1,0,0
AALF022156-RA,1,0,0,0
AALF022157-RA,11,3,8,11
AALF022158-RA,2,0,0,0
AALF022159-RA,2,0,0,0
AALF022160-RA,4,0,1,0
AALF022161-RA,0,0,2,0
AALF022162-RA,12,1,0,1
AALF022163-RA,0,0,0,0
AALF022168-RA,0,0,0,0
AALF022171-RA,3,3,8,7
AALF022182-RA,0,0,0,0
AALF022187-RA,2,0,0,0
AALF022190-RA,5,2,2,0
AALF022191-RA,2,8,1,4
AALF022196-RA,4,1,2,0
AALF022198-RA,0,0,0,0
AALF022205-RA,1,1,1,1
AALF022216-RA,0,1,0,0
AALF022217-RA,5,0,1,0
AALF022218-RA,0,0,0,0
AALF022219-RA,0,1,0,0
AALF022220-RA,7,0,4,1
AALF022221-RA,2,4,0,7
AALF022222-RA,6,0,0,1
AALF022223-RA,5,4,2,2
AALF022224-RA,0,0,0,0
AALF022225-RA,0,0,0,0
AALF022226-RA,0,0,0,0
AALF022227-RA,0,0,0,0
AALF022229-RA,191,269,194,275
AALF022230-RA,4,0,0,0
AALF022231-RA,0,0,0,0
AALF022232-RA,51,66,61,61
AALF022233-RA,9,1,0,0
AALF022236-RA,1,0,0,0
AALF022237-RA,0,0,0,0
AALF022247-RA,0,0,0,0
AALF022249-RA,0,0,0,0
AALF022250-RA,0,0,0,0
AALF022251-RA,0,0,0,0
AALF022253-RA,1,0,0,0
AALF022254-RA,1,1,0,1
AALF022255-RA,40,14,16,12
AALF022258-RA,15,7,3,0
AALF022265-RA,4,7,2,12
AALF022266-RA,0,0,0,0
AALF022267-RA,12,15,16,5
AALF022269-RA,2,0,0,1
AALF022270-RA,7,6,0,6
AALF022271-RA,0,0,0,0
AALF022272-RA,1,0,0,1
AALF022273-RA,14,11,4,11
AALF022276-RA,0,0,0,0
AALF022277-RA,9,16,10,12
AALF022278-RA,1,3,0,0
AALF022279-RA,29,34,31,14
AALF022281-RA,14,4,5,0
AALF022282-RA,34,14,8,3
AALF022283-RA,43,38,17,19
AALF022286-RA,3,8,1,3
AALF022295-RA,1,0,0,1
AALF022296-RA,0,0,0,0
AALF022300-RA,0,0,0,0
AALF022301-RA,1,1,5,1
AALF022302-RA,0,0,0,0
AALF022303-RA,0,0,0,1
AALF022304-RA,0,1,0,0
AALF022305-RA,0,0,0,1
AALF022306-RA,0,1,1,3
AALF022309-RA,1,0,0,0
AALF022310-RA,0,2,1,1
AALF022321-RA,0,0,0,0
AALF022322-RA,2,0,1,0
AALF022323-RA,0,0,0,0
AALF022324-RA,0,0,0,0
AALF022325-RA,0,0,0,0
AALF022326-RA,0,0,0,0
AALF022329-RA,1,1,0,0
AALF022332-RA,17,30,13,21
AALF022333-RA,12,6,15,14
AALF022334-RA,2,1,3,2
AALF022336-RA,0,0,0,0
AALF022337-RA,0,0,0,0
AALF022338-RA,13,4,1,8
AALF022339-RA,0,0,0,0
AALF022341-RA,0,0,0,0
AALF022342-RA,0,0,0,0
AALF022345-RA,0,0,0,0
AALF022346-RA,0,0,0,0
AALF022347-RA,4,0,0,0
AALF022348-RA,273,430,326,372
AALF022349-RA,89,101,61,79
AALF022350-RA,296,212,112,151
AALF022351-RA,14,2,0,0
AALF022352-RA,75,34,24,31
AALF022355-RA,0,0,0,0
AALF022356-RA,0,0,0,0
AALF022357-RA,0,0,0,0
AALF022358-RA,0,0,0,0
AALF022359-RA,0,0,0,0
AALF022360-RA,1,0,0,0
AALF022361-RA,59,46,41,30
AALF022362-RA,19,9,7,11
AALF022365-RA,0,0,0,0
AALF022367-RA,0,0,0,0
AALF022369-RA,0,0,0,0
AALF022370-RA,20,12,14,1
AALF022372-RA,0,1,0,0
AALF022387-RA,289,156,127,173
AALF022388-RA,13,16,2,2
AALF022389-RA,6,0,0,0
AALF022390-RA,8,4,4,6
AALF022392-RA,60,88,52,57
AALF022393-RA,62,11,20,17
AALF022399-RA,2,1,1,1
AALF022400-RA,0,0,0,0
AALF022402-RA,0,0,0,0
AALF022404-RA,0,1,8,2
AALF022407-RA,77,35,28,12
AALF022414-RA,0,0,1,0
AALF022415-RA,47,36,49,60
AALF022416-RA,10,4,2,1
AALF022421-RA,4,1,0,4
AALF022422-RA,1,1,0,0
AALF022425-RA,0,0,0,0
AALF022426-RA,0,0,0,0
AALF022428-RA,6,2,0,1
AALF022429-RA,0,0,0,0
AALF022430-RA,14,19,18,16
AALF022433-RA,17,13,12,17
AALF022439-RA,0,0,0,0
AALF022440-RA,0,0,0,0
AALF022441-RA,3,2,0,3
AALF022449-RA,0,0,0,2
AALF022450-RA,58,189,109,129
AALF022452-RA,27,0,1,2
AALF022453-RA,161,103,63,104
AALF022454-RA,8,2,0,1
AALF022456-RA,77,53,54,45
AALF022468-RA,20,10,6,14
AALF022469-RA,17,16,3,6
AALF022470-RA,112,81,46,50
AALF022471-RA,206,173,130,148
AALF022472-RA,1,1,2,0
AALF022473-RA,13,4,3,1
AALF022474-RA,36,23,19,7
AALF022477-RA,50,20,13,11
AALF022478-RA,62,47,25,34
AALF022479-RA,0,0,0,0
AALF022481-RA,1,0,0,0
AALF022483-RA,3,8,1,9
AALF022485-RA,0,0,0,0
AALF022486-RA,55,15,12,11
AALF022487-RA,1,0,2,3
AALF022488-RA,2,2,2,0
AALF022496-RA,0,0,0,0
AALF022499-RA,0,1,0,1
AALF022501-RA,0,0,1,2
AALF022502-RA,100,88,60,41
AALF022503-RA,0,3,2,0
AALF022507-RA,20,20,14,8
AALF022508-RA,2,0,0,1
AALF022509-RA,4,0,0,0
AALF022510-RA,20,69,52,14
AALF022514-RA,0,0,0,0
AALF022515-RA,2,2,0,0
AALF022517-RA,0,0,0,0
AALF022518-RA,3,4,4,6
AALF022521-RA,11,14,5,15
AALF022525-RA,0,0,0,0
AALF022527-RA,36,26,11,31
AALF022529-RA,0,1,0,0
AALF022533-RA,1,2,3,1
AALF022534-RA,2,0,2,0
AALF022535-RA,2,2,0,2
AALF022536-RA,0,0,0,0
AALF022537-RA,0,4,0,3
AALF022539-RA,0,1,0,0
AALF022540-RA,0,0,0,0
AALF022541-RA,3,2,1,2
AALF022542-RA,0,0,0,0
AALF022548-RA,0,0,0,0
AALF022552-RA,0,0,0,0
AALF022554-RA,5,9,1,1
AALF022557-RA,18,4,2,1
AALF022558-RA,21,12,4,6
AALF022559-RA,8,1,3,2
AALF022562-RA,47,27,25,43
AALF022573-RA,4,2,0,3
AALF022574-RA,0,2,0,2
AALF022577-RA,5,1,0,0
AALF022580-RA,10,8,12,7
AALF022582-RA,7,2,10,4
AALF022583-RA,1,1,1,1
AALF022587-RA,4,3,0,0
AALF022588-RA,10,5,1,1
AALF022595-RA,0,0,0,0
AALF022596-RA,0,0,3,0
AALF022599-RA,14,11,7,0
AALF022600-RA,331,425,279,379
AALF022602-RA,39,16,6,7
AALF022622-RA,0,0,0,0
AALF022623-RA,0,0,0,0
AALF022625-RA,10,2,0,0
AALF022626-RA,31,11,9,6
AALF022627-RA,0,0,0,0
AALF022628-RA,28,21,10,7
AALF022629-RA,2,0,1,0
AALF022630-RA,13,3,1,2
AALF022631-RA,396,435,295,346
AALF022632-RA,57,2,7,3
AALF022641-RA,0,0,0,0
AALF022642-RA,0,0,0,0
AALF022646-RA,1,0,0,0
AALF022647-RA,0,0,0,0
AALF022649-RA,0,0,0,0
AALF022650-RA,0,0,1,1
AALF022667-RA,0,0,0,0
AALF022669-RA,11,10,7,5
AALF022678-RA,5,7,6,2
AALF022679-RA,0,0,0,0
AALF022680-RA,0,1,0,0
AALF022686-RA,0,0,0,0
AALF022687-RA,0,0,0,0
AALF022688-RA,5,3,2,0
AALF022689-RA,0,0,0,1
AALF022690-RA,19,21,10,15
AALF022691-RA,0,0,0,0
AALF022692-RA,0,3,0,1
AALF022694-RA,0,0,2,1
AALF022695-RA,0,0,0,0
AALF022696-RA,0,0,0,0
AALF022697-RA,3,4,1,3
AALF022698-RA,29,39,27,24
AALF022699-RA,0,0,0,0
AALF022705-RA,28,24,11,12
AALF022706-RA,1,0,0,0
AALF022708-RA,132,103,100,131
AALF022709-RA,20,5,7,9
AALF022710-RA,7,5,5,4
AALF022719-RA,0,0,0,0
AALF022727-RA,0,0,0,0
AALF022729-RA,1,3,0,0
AALF022730-RA,1,0,0,0
AALF022731-RA,5,0,1,0
AALF022734-RA,159,138,91,102
AALF022735-RA,13,12,6,4
AALF022737-RA,19,15,13,16
AALF022738-RA,0,0,0,0
AALF022739-RA,0,0,0,0
AALF022740-RA,0,0,0,0
AALF022741-RA,74,78,64,38
AALF022742-RA,5,1,1,0
AALF022743-RA,0,0,0,0
AALF022744-RA,37,8,4,7
AALF022745-RA,3,2,0,0
AALF022746-RA,0,0,0,0
AALF022749-RA,63,18,18,7
AALF022750-RA,0,0,0,0
AALF022752-RA,2,0,0,0
AALF022753-RA,0,0,0,0
AALF022754-RA,18,7,7,5
AALF022755-RA,3,2,0,4
AALF022756-RA,70,90,30,46
AALF022758-RA,109,18,12,11
AALF022759-RA,3,4,2,0
AALF022766-RA,14,2,5,1
AALF022767-RA,10,3,4,5
AALF022768-RA,72,43,36,43
AALF022769-RA,0,0,0,0
AALF022770-RA,0,0,0,0
AALF022771-RA,1,2,4,1
AALF022772-RA,9,5,1,2
AALF022773-RA,10,11,13,11
AALF022774-RA,61,64,41,44
AALF022775-RA,0,0,0,0
AALF022776-RA,0,0,0,0
AALF022777-RA,1,2,0,0
AALF022779-RA,1,0,0,0
AALF022780-RA,4,0,0,0
AALF022781-RA,0,0,0,0
AALF022782-RA,4,4,1,3
AALF022783-RA,0,0,0,1
AALF022785-RA,5,1,2,0
AALF022791-RA,1,0,1,0
AALF022793-RA,6,13,17,17
AALF022794-RA,11,6,2,3
AALF022796-RA,0,0,0,0
AALF022797-RA,11,1,3,3
AALF022802-RA,0,0,0,0
AALF022804-RA,16,5,6,6
AALF022805-RA,5,2,0,11
AALF022806-RA,0,1,0,0
AALF022807-RA,0,0,0,0
AALF022812-RA,0,0,0,0
AALF022813-RA,0,0,0,0
AALF022814-RA,2,0,0,0
AALF022815-RA,1,1,0,0
AALF022816-RA,17,12,7,8
AALF022817-RA,0,0,0,0
AALF022818-RA,0,0,0,0
AALF022820-RA,3,1,0,0
AALF022821-RA,0,0,1,0
AALF022822-RA,32,22,13,18
AALF022823-RA,26,6,8,7
AALF022824-RA,5,1,0,2
AALF022830-RA,0,0,0,0
AALF022831-RA,0,0,0,0
AALF022833-RA,31,20,13,16
AALF022836-RA,0,0,0,0
AALF022837-RA,0,1,0,0
AALF022838-RA,0,0,0,0
AALF022841-RA,8,10,3,0
AALF022843-RA,2,1,2,2
AALF022845-RA,22,2,0,4
AALF022848-RA,0,1,0,0
AALF022854-RA,0,0,0,0
AALF022855-RA,38,28,11,21
AALF022857-RA,240,42,10,15
AALF022858-RA,3,0,0,1
AALF022861-RA,122,111,88,87
AALF022862-RA,1,0,1,1
AALF022863-RA,56,46,30,53
AALF022865-RA,5,0,0,0
AALF022876-RA,0,1,0,0
AALF022878-RA,3,2,7,2
AALF022879-RA,0,0,0,0
AALF022880-RA,0,0,0,0
AALF022881-RA,0,0,0,0
AALF022882-RA,0,0,0,0
AALF022883-RA,0,0,0,0
AALF022884-RA,0,0,0,0
AALF022885-RA,0,0,0,0
AALF022886-RA,0,0,0,0
AALF022887-RA,6,3,1,1
AALF022894-RA,0,2,0,0
AALF022895-RA,0,0,0,0
AALF022896-RA,0,0,0,0
AALF022898-RA,13,10,7,6
AALF022899-RA,6,9,4,1
AALF022900-RA,0,0,0,0
AALF022902-RA,1,3,1,0
AALF022903-RA,8,12,5,8
AALF022904-RA,203,245,153,254
AALF022905-RA,5,7,4,2
AALF022906-RA,140,88,60,58
AALF022908-RA,20,12,8,16
AALF022909-RA,13,4,1,2
AALF022910-RA,93,80,46,62
AALF022918-RA,28,42,40,25
AALF022919-RA,0,0,0,0
AALF022920-RA,62,119,106,120
AALF022923-RA,24,23,34,2
AALF022924-RA,12,4,4,3
AALF022925-RA,0,0,0,0
AALF022927-RA,1,0,0,0
AALF022928-RA,0,0,0,0
AALF022950-RA,14,1,4,1
AALF022951-RA,2,3,1,3
AALF022952-RA,12,2,2,0
AALF022953-RA,3,0,3,0
AALF022956-RA,6,2,0,0
AALF022957-RA,2,2,1,0
AALF022959-RA,0,0,0,0
AALF022964-RA,8,13,4,5
AALF022965-RA,2,0,0,2
AALF022969-RA,0,0,1,0
AALF022970-RA,1,1,1,0
AALF022971-RA,0,0,4,0
AALF022973-RA,0,0,0,0
AALF022974-RA,43,10,8,9
AALF022976-RA,0,0,0,0
AALF022981-RA,4,5,0,3
AALF022982-RA,0,0,0,0
AALF022983-RA,0,0,0,1
AALF022984-RA,0,0,0,0
AALF022985-RA,4,0,1,0
AALF022986-RA,0,0,0,0
AALF022987-RA,4,2,2,2
AALF022988-RA,0,9,0,0
AALF023002-RA,0,0,0,0
AALF023009-RA,5,1,1,0
AALF023010-RA,0,0,0,0
AALF023011-RA,0,0,0,0
AALF023014-RA,0,0,0,0
AALF023015-RA,2,0,0,1
AALF023037-RA,0,0,0,0
AALF023039-RA,0,0,0,0
AALF023040-RA,0,0,0,0
AALF023046-RA,0,0,0,0
AALF023049-RA,3,0,0,0
AALF023053-RA,3,2,2,2
AALF023054-RA,59,70,56,75
AALF023055-RA,86,67,37,31
AALF023063-RA,0,0,0,0
AALF023065-RA,7,1,1,0
AALF023066-RA,0,2,0,2
AALF023072-RA,0,0,0,0
AALF023073-RA,0,0,0,0
AALF023074-RA,0,0,0,0
AALF023075-RA,0,0,0,1
AALF023084-RA,75,48,32,38
AALF023085-RA,0,0,0,0
AALF023086-RA,11,3,8,2
AALF023088-RA,2,2,0,1
AALF023089-RA,11,57,31,6
AALF023096-RA,9,13,3,6
AALF023105-RA,11,10,4,3
AALF023106-RA,29,14,8,6
AALF023107-RA,0,0,0,1
AALF023108-RA,0,0,0,0
AALF023113-RA,0,0,0,0
AALF023114-RA,175,158,106,145
AALF023115-RA,0,0,0,0
AALF023117-RA,2,2,1,1
AALF023123-RA,1,1,2,1
AALF023125-RA,0,0,0,0
AALF023127-RA,13,12,8,6
AALF023129-RA,1,0,0,0
AALF023130-RA,11,5,7,3
AALF023137-RA,0,0,0,0
AALF023139-RA,6,2,1,0
AALF023140-RA,1,1,0,2
AALF023141-RA,0,0,3,0
AALF023146-RA,0,0,0,0
AALF023147-RA,0,0,0,0
AALF023148-RA,6,2,5,3
AALF023149-RA,0,0,0,0
AALF023150-RA,1,2,0,2
AALF023153-RA,1216,1257,911,794
AALF023155-RA,7,3,1,3
AALF023156-RA,3,1,0,0
AALF023157-RA,58,24,7,16
AALF023158-RA,0,0,0,0
AALF023160-RA,0,0,0,0
AALF023161-RA,25,3,2,4
AALF023162-RA,25,32,9,32
AALF023163-RA,0,0,0,0
AALF023164-RA,0,0,0,0
AALF023165-RA,4,4,4,3
AALF023168-RA,9,13,6,5
AALF023169-RA,743,303,417,419
AALF023181-RA,3,6,3,0
AALF023182-RA,6,6,1,0
AALF023183-RA,16,20,18,13
AALF023186-RA,0,0,0,0
AALF023187-RA,1,0,0,0
AALF023195-RA,1,0,0,1
AALF023196-RA,0,0,0,0
AALF023199-RA,25,8,11,4
AALF023200-RA,0,0,1,0
AALF023202-RA,0,0,0,0
AALF023204-RA,6,13,1,2
AALF023205-RA,43,9,14,5
AALF023206-RA,0,0,0,0
AALF023209-RA,0,0,0,0
AALF023211-RA,0,0,0,0
AALF023212-RA,19,9,8,4
AALF023213-RA,33,20,12,16
AALF023214-RA,5,3,6,5
AALF023232-RA,0,0,4,1
AALF023233-RA,0,0,0,0
AALF023234-RA,0,0,0,0
AALF023235-RA,0,0,0,0
AALF023244-RA,1,3,0,1
AALF023245-RA,98,93,57,80
AALF023246-RA,8,0,0,0
AALF023248-RA,0,1,1,1
AALF023249-RA,20,35,36,41
AALF023250-RA,5,6,4,1
AALF023251-RA,0,1,0,2
AALF023252-RA,1,1,0,0
AALF023268-RA,3,5,0,2
AALF023269-RA,12,1,1,0
AALF023271-RA,0,2,0,0
AALF023282-RA,6,8,4,4
AALF023284-RA,1,0,0,0
AALF023285-RA,39,68,51,66
AALF023286-RA,0,1,0,0
AALF023287-RA,1,3,0,0
AALF023288-RA,21,19,2,3
AALF023289-RA,0,0,0,0
AALF023290-RA,17,24,20,8
AALF023291-RA,0,0,0,0
AALF023294-RA,225,99,115,114
AALF023295-RA,71,87,54,103
AALF023297-RA,16,5,4,3
AALF023298-RA,0,0,1,0
AALF023299-RA,1,4,1,2
AALF023301-RA,0,0,0,0
AALF023302-RA,1,1,0,1
AALF023304-RA,11,3,8,12
AALF023311-RA,2,0,0,2
AALF023312-RA,0,0,0,0
AALF023313-RA,0,0,0,0
AALF023314-RA,0,0,0,0
AALF023321-RA,7,8,12,6
AALF023324-RA,0,0,0,0
AALF023325-RA,1,1,0,0
AALF023326-RA,236,206,137,176
AALF023327-RA,0,0,0,0
AALF023328-RA,14,10,6,10
AALF023329-RA,19,11,2,7
AALF023334-RA,2,1,0,1
AALF023335-RA,5,5,0,1
AALF023336-RA,11,3,1,3
AALF023338-RA,14,3,6,1
AALF023339-RA,1,1,1,0
AALF023340-RA,39,9,11,14
AALF023343-RA,1,0,0,2
AALF023346-RA,8,3,5,1
AALF023350-RA,47,36,28,38
AALF023351-RA,0,0,1,0
AALF023352-RA,227,49,63,14
AALF023353-RA,39,8,12,6
AALF023362-RA,0,0,0,0
AALF023363-RA,0,0,0,0
AALF023364-RA,0,0,0,0
AALF023366-RA,0,0,0,0
AALF023367-RA,7,1,5,2
AALF023368-RA,5,6,11,14
AALF023369-RA,6,6,8,12
AALF023370-RA,0,0,0,2
AALF023371-RA,2,1,2,2
AALF023377-RA,1,2,0,0
AALF023379-RA,5,0,0,0
AALF023380-RA,8,2,0,3
AALF023381-RA,39,43,11,12
AALF023382-RA,6,16,6,14
AALF023384-RA,23,6,0,1
AALF023389-RA,0,0,0,0
AALF023390-RA,0,0,0,1
AALF023391-RA,1,0,1,2
AALF023396-RA,0,0,0,0
AALF023402-RA,0,0,0,0
AALF023403-RA,0,0,0,0
AALF023404-RA,28,16,12,7
AALF023408-RA,13,8,3,0
AALF023410-RA,4,1,1,0
AALF023413-RA,0,1,0,0
AALF023416-RA,1,1,0,0
AALF023417-RA,31,47,30,43
AALF023420-RA,5,2,1,0
AALF023421-RA,9,3,2,5
AALF023425-RA,2,0,0,0
AALF023427-RA,1,2,4,0
AALF023428-RA,0,0,0,0
AALF023430-RA,0,0,0,0
AALF023434-RA,0,0,0,0
AALF023435-RA,1,0,1,0
AALF023441-RA,0,0,0,0
AALF023442-RA,34,13,13,13
AALF023443-RA,1,0,0,0
AALF023444-RA,0,0,0,2
AALF023445-RA,0,0,0,0
AALF023446-RA,1,6,2,2
AALF023447-RA,0,0,0,0
AALF023448-RA,0,0,0,0
AALF023458-RA,0,0,1,1
AALF023461-RA,0,0,0,0
AALF023462-RA,4,0,0,1
AALF023466-RA,2,4,2,4
AALF023467-RA,151,40,11,27
AALF023468-RA,4,0,2,1
AALF023473-RA,0,0,1,0
AALF023476-RA,2,3,1,0
AALF023479-RA,0,0,0,0
AALF023480-RA,0,0,0,0
AALF023481-RA,0,0,1,0
AALF023482-RA,0,0,0,0
AALF023498-RA,1,0,1,2
AALF023499-RA,25,10,12,20
AALF023515-RA,3,2,1,0
AALF023516-RA,68,9,3,9
AALF023517-RA,23,15,13,14
AALF023520-RA,0,0,0,0
AALF023521-RA,10,7,0,2
AALF023523-RA,14,14,7,8
AALF023524-RA,45,54,39,54
AALF023525-RA,60,22,7,9
AALF023526-RA,2,5,4,2
AALF023527-RA,0,0,1,1
AALF023531-RA,4,0,2,0
AALF023532-RA,2,0,0,0
AALF023536-RA,1,2,1,3
AALF023537-RA,128,71,46,39
AALF023538-RA,6,2,2,2
AALF023540-RA,1,2,0,0
AALF023541-RA,185,130,66,90
AALF023542-RA,25,18,16,36
AALF023543-RA,55,27,22,4
AALF023544-RA,22,11,11,15
AALF023545-RA,16,2,3,4
AALF023546-RA,22,16,10,8
AALF023547-RA,119,82,80,68
AALF023549-RA,3,2,1,2
AALF023550-RA,41,41,23,11
AALF023552-RA,0,0,0,0
AALF023555-RA,0,1,0,0
AALF023557-RA,0,0,0,0
AALF023558-RA,5,9,6,7
AALF023559-RA,0,0,0,0
AALF023561-RA,0,0,0,0
AALF023562-RA,2,2,8,2
AALF023563-RA,0,0,0,0
AALF023565-RA,1,1,0,0
AALF023568-RA,0,0,0,0
AALF023573-RA,4,8,4,3
AALF023574-RA,0,0,0,0
AALF023576-RA,42,59,25,37
