gene_ID,dmso,drb,flavopiridol,triptolide
AALF004151,3.3388631072635,2.19258226722421,1.44679425644317,0.829273767744139
AALF004157,6.61770556288128,0,0,12.0533614678894
AALF004160,590.014416966324,140.99821945372,157.580548684437,143.285452868547
AALF004162,39.3203954204412,14.9490723837778,15.1758060223272,22.6160245210221
AALF004163,19.7812718755366,4.45997606105713,3.65692451939425,4.23873266407861
AALF004165,0,0,0,0
AALF004166,0,0,0,2.96620782734296
AALF004167,0,1.20153010071261,0,0
AALF004168,415.391313221927,706.444948961826,809.174879090043,745.314442346301
AALF004169,9.97255189624742,3.43033851410445,4.47732861564548,1.3180091770749
AALF004170,0,0,0,0
AALF004171,2.55470858152669,0,7.49357139248611,0
AALF004172,0,0,0,2.70398603272043
AALF004173,7.71037115499717,5.30439618789638,7.53878767625865,14.0435215347214
AALF004175,0.814463241138013,1.12062976596768,1.5926770116838,2.38999901165358
AALF004180,6.22447958015935,18.4911806320619,12.7251943831662,16.2613627017677
AALF004184,1.06776106164994,2.75464740500658,2.34899896316423,1.9447994346549
AALF004185,3.53729903720396,4.02787222765182,3.9356271288143,2.66597310817422
AALF004186,184.796076335118,23.7444180491961,51.674131887443,35.7975216584707
AALF004187,0.763332606471154,0.84397380346103,1.03955295547441,0.860673858015283
AALF004188,3.30822558211138,3.23057545427404,2.99580927740777,2.56119080398514
AALF004189,0,0,0,0
AALF004191,49.7898233775818,47.5847126807518,36.3039146603432,32.4615466075195
AALF004192,39.9353685791863,29.0238537965451,31.7918842161022,28.4912171179163
AALF004193,224.064891857468,224.861187361742,222.927999803298,241.518151546269
AALF004195,0,0,0,0.0552734592418369
AALF004201,0.577865754627522,0.447239497280546,0.423754623021076,0.350837852296731
AALF004202,0,0.960078857281086,4.0934898532028,0
AALF004203,0,0,0,0
AALF004215,2.58953695938833,2.04871064629981,1.64574179384353,2.6202959712803
AALF004216,15.2291505221781,3.47801572926477,3.56999778480152,3.18305853012521
AALF004217,1.22332520587988,0,0,0
AALF004218,180.174067977997,44.2884078187315,75.4142612165175,23.1067897341564
AALF004219,78.0889256419991,51.4833397597934,89.0763606821636,60.5793018960218
AALF004220,1.13300069446718,0,0.553893677809912,0
AALF004221,47.4838709167976,53.9858557441756,53.0357811899023,53.7464821457516
AALF004222,89.781385096416,23.7007702218998,45.9331882814824,45.6351867340411
AALF004223,0,0,0,0
AALF004224,28.7738108813917,14.8463371297878,10.5500588028297,10.1904570854418
AALF004225,87.0041674965877,49.0478800534363,29.537504156249,47.9315928523634
AALF004226,1.77369254067598,2.25523255667258,2.13680863986432,1.19223395839975
AALF004227,3.06031060647939,0,0,0
AALF004228,0.523306277571103,0,0.255830415744965,0
AALF004229,159.342091396843,55.9763487729963,64.6388310924942,45.2829614625772
AALF004230,0,0,0,0
AALF004231,2.0151192885408,1.7643989092312,1.43292773786045,2.37271884593631
AALF004232,35.2626693016881,25.3139116506154,17.9884946777742,20.4780931745032
AALF004235,0,0,0,0
AALF004238,0,0,0,0.243523097887329
AALF004239,0.508833138414416,1.12517619583923,0.959483131162155,1.14744051704991
AALF004240,0,0,0,0
AALF004241,4.41457494207281,4.5555500552144,4.31633477820965,3.57360968143454
AALF004242,243.45604937801,166.871291511399,141.772797330538,161.57521837292
AALF004243,8.9132173379711,2.12258127133614,1.00556148544102,2.66410049770255
AALF004244,62.5568882732261,68.7777779236961,105.466360235825,86.963483912324
AALF004245,0,0,0,0
AALF004249,0,0.358463606558982,0,0
AALF004254,76.7978316604609,23.4305219867584,39.1767672001697,21.8939621645927
